Order_ID,Customer_ID,Order_Date,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Delivery_Time_Min,Payment_Method,Rating,Month,Day,Delivery_Status
1435,103,2024-01-31,Mysuru,Kfc,Biryani,Veg Biryani,2,687.76,68,UPI,3.0,1,Wednesday,Late
1436,80,2024-02-05,Bangalore,Mcdonald'S,North Indian,Veg Pizza,1,696.65,38,UPI,3.0,2,Monday,Normal
1437,253,2024-02-05,Mangalore,Domino'S,North Indian,Chicken Biryani,4,271.02,51,CARD,1.0,2,Monday,Late
1438,270,2024-02-05,Mangalore,Pizza Hut,North Indian,Burger,4,705.07,64,CARD,4.0,2,Monday,Late
1439,62,2024-03-30,Mangalore,Empire,Fast Food,Veg Pizza,2,378.01,21,CASH,3.0,3,Saturday,Fast
1440,133,2024-01-24,Mysuru,Domino'S,Dessert,Garlic Bread,3,368.83,46,CARD,2.0,1,Wednesday,Late
1441,215,2024-02-05,Hubli,Empire,Dessert,Garlic Bread,2,508.56,51,CARD,1.0,2,Monday,Late
1442,139,2024-01-31,Hubli,Empire,Biryani,Chicken Pizza,2,441.63,15,CARD,4.0,1,Wednesday,Fast
1443,256,2024-01-18,Mangalore,Mcdonald'S,Dessert,Garlic Bread,3,290.66,69,UPI,1.0,1,Thursday,Late
1444,204,2024-01-13,Bangalore,Pizza Hut,Biryani,Chicken Biryani,4,690.5,21,CARD,2.9847560975609757,1,Saturday,Fast
1445,172,2024-02-05,Hubli,Mcdonald'S,North Indian,Chicken Biryani,3,133.49,22,CASH,2.9847560975609757,2,Monday,Fast
1446,102,2024-03-14,Mangalore,Domino'S,Dessert,Burger,3,577.77,46,CARD,1.0,3,Thursday,Late
1447,196,2024-02-05,Mangalore,Domino'S,Biryani,Burger,4,549.27,51,CARD,1.0,2,Monday,Late
1448,41,2024-02-05,Mysuru,Empire,Dessert,Chicken Biryani,3,531.66,40,CASH,4.0,2,Monday,Normal
1449,186,2024-03-16,Mangalore,Empire,Biryani,Chicken Pizza,1,205.03,30,CASH,2.9847560975609757,3,Saturday,Normal
1450,41,2024-02-05,Hubli,Pizza Hut,Fast Food,Cheese Pizza,4,492.93,16,CARD,5.0,2,Monday,Fast
1451,43,2024-02-05,Bangalore,Pizza Hut,South Indian,Chicken Biryani,2,288.23,33,CARD,2.9847560975609757,2,Monday,Normal
1452,65,2024-01-17,Bangalore,Pizza Hut,Fast Food,Burger,3,707.68,44,UPI,3.0,1,Wednesday,Normal
1453,281,2024-02-05,Mangalore,Domino'S,North Indian,Paneer Curry,4,549.11,55,UPI,4.0,2,Monday,Late
1454,269,2024-03-22,Mangalore,Kfc,Dessert,Garlic Bread,2,667.2,43,CASH,3.0,3,Friday,Normal
1455,212,2024-02-05,Mysuru,Pizza Hut,Fast Food,Dosa,2,353.84,45,UPI,1.0,2,Monday,Normal
1456,252,2024-02-05,Bangalore,Empire,Dessert,Paneer Curry,2,661.8,50,CASH,2.0,2,Monday,Late
1457,211,2024-02-05,Hubli,Domino'S,Biryani,Fries,4,270.0,20,CARD,2.9847560975609757,2,Monday,Fast
1458,123,2024-03-07,Mysuru,Kfc,North Indian,Chicken Biryani,4,247.84,19,CARD,2.0,3,Thursday,Fast
1459,149,2024-01-15,Mangalore,Meghana Foods,South Indian,Chicken Biryani,4,247.7,16,CARD,1.0,1,Monday,Fast
1460,274,2024-02-05,Bangalore,Kfc,Dessert,Chicken Pizza,4,614.43,29,UPI,2.0,2,Monday,Fast
1461,8,2024-02-05,Hubli,Empire,Dessert,Garlic Bread,3,435.31,65,UPI,3.0,2,Monday,Late
1462,42,2024-02-05,Mysuru,Empire,Fast Food,Dosa,4,243.49,68,CASH,4.0,2,Monday,Late
1463,7,2024-01-16,Mysuru,Empire,South Indian,Veg Biryani,1,255.44,62,UPI,5.0,1,Tuesday,Late
1464,107,2024-02-05,Mysuru,Empire,Biryani,Veg Pizza,1,292.25,55,CASH,2.0,2,Monday,Late
1465,185,2024-01-07,Mysuru,Pizza Hut,Biryani,Fries,3,130.25,65,CASH,5.0,1,Sunday,Late
1466,62,2024-02-05,Bangalore,Pizza Hut,North Indian,Garlic Bread,2,372.55,20,CARD,2.0,2,Monday,Fast
1467,256,2024-01-12,Hubli,Pizza Hut,Fast Food,Burger,2,596.9,65,UPI,2.0,1,Friday,Late
1468,250,2024-02-05,Mangalore,Empire,South Indian,Veg Biryani,1,588.69,37,CARD,3.0,2,Monday,Normal
1469,21,2024-03-03,Mangalore,Mcdonald'S,Dessert,Dosa,4,249.05,26,UPI,3.0,3,Sunday,Fast
1470,166,2024-02-05,Mangalore,Domino'S,Fast Food,Dosa,2,425.58,67,CASH,5.0,2,Monday,Late
1471,188,2024-02-05,Mangalore,Empire,Biryani,Veg Pizza,3,647.69,30,CASH,2.9847560975609757,2,Monday,Normal
1472,33,2024-03-25,Hubli,Domino'S,North Indian,Garlic Bread,2,536.87,35,CARD,2.9847560975609757,3,Monday,Normal
1473,165,2024-02-05,Mangalore,Pizza Hut,Fast Food,Chicken Pizza,2,713.98,27,UPI,4.0,2,Monday,Fast
1474,99,2024-02-05,Hubli,Mcdonald'S,North Indian,Paneer Curry,3,153.38,29,UPI,2.9847560975609757,2,Monday,Fast
1475,37,2024-02-05,Mangalore,Pizza Hut,South Indian,Veg Pizza,3,499.45,41,CASH,2.9847560975609757,2,Monday,Normal
1476,30,2024-02-05,Mangalore,Pizza Hut,Fast Food,Chicken Biryani,1,762.33,48,UPI,1.0,2,Monday,Late
1477,119,2024-02-05,Mysuru,Domino'S,North Indian,Veg Biryani,2,499.73,50,CARD,2.9847560975609757,2,Monday,Late
1478,55,2024-03-22,Hubli,Mcdonald'S,South Indian,Cheese Pizza,2,658.87,50,CARD,5.0,3,Friday,Late
1479,173,2024-02-05,Mangalore,Meghana Foods,South Indian,Burger,3,494.06,35,CASH,4.0,2,Monday,Normal
1480,221,2024-02-11,Mysuru,Meghana Foods,North Indian,Veg Biryani,4,640.68,62,CASH,3.0,2,Sunday,Late
1481,232,2024-02-05,Bangalore,Pizza Hut,Dessert,Paneer Curry,1,471.97,34,UPI,3.0,2,Monday,Normal
1482,114,2024-02-05,Bangalore,Kfc,North Indian,Dosa,2,184.12,44,CASH,2.0,2,Monday,Normal
1483,71,2024-02-05,Mysuru,Domino'S,Dessert,Chicken Biryani,1,507.93,51,CARD,2.9847560975609757,2,Monday,Late
1484,40,2024-02-05,Bangalore,Mcdonald'S,North Indian,Cheese Pizza,3,145.41,66,UPI,4.0,2,Monday,Late
1485,41,2024-02-05,Hubli,Empire,South Indian,Cheese Pizza,2,628.42,69,UPI,1.0,2,Monday,Late
1486,196,2024-02-05,Mangalore,Pizza Hut,Dessert,Dosa,2,342.25,59,CARD,2.0,2,Monday,Late
1487,26,2024-03-27,Hubli,Mcdonald'S,North Indian,Paneer Curry,1,271.02,33,CARD,2.0,3,Wednesday,Normal
1488,68,2024-02-05,Mangalore,Meghana Foods,Fast Food,Dosa,4,298.54,40,UPI,4.0,2,Monday,Normal
1489,67,2024-02-05,Mangalore,Domino'S,South Indian,Fries,2,501.59,62,UPI,2.0,2,Monday,Late
1490,125,2024-02-05,Hubli,Empire,North Indian,Cheese Pizza,1,576.79,42,CASH,3.0,2,Monday,Normal
1491,98,2024-02-05,Bangalore,Kfc,Biryani,Burger,4,543.76,43,UPI,2.0,2,Monday,Normal
1492,103,2024-02-05,Bangalore,Pizza Hut,Fast Food,Veg Pizza,2,765.28,24,CASH,1.0,2,Monday,Fast
1493,176,2024-02-05,Mysuru,Mcdonald'S,South Indian,Veg Pizza,3,262.13,49,CARD,2.0,2,Monday,Late
1494,280,2024-02-05,Mangalore,Mcdonald'S,North Indian,Chicken Pizza,1,376.09,57,UPI,1.0,2,Monday,Late
1495,131,2024-02-05,Mysuru,Domino'S,North Indian,Chicken Biryani,1,436.17,15,UPI,4.0,2,Monday,Fast
1496,139,2024-03-25,Hubli,Pizza Hut,Fast Food,Chicken Biryani,4,277.19,39,UPI,2.9847560975609757,3,Monday,Normal
1497,51,2024-02-05,Mangalore,Pizza Hut,Biryani,Veg Biryani,4,501.27,60,UPI,1.0,2,Monday,Late
1498,127,2024-02-05,Hubli,Mcdonald'S,South Indian,Chicken Pizza,1,355.81,37,CASH,2.9847560975609757,2,Monday,Normal
1499,155,2024-01-31,Mysuru,Pizza Hut,Dessert,Fries,1,762.01,32,CARD,2.0,1,Wednesday,Normal
1500,175,2024-02-20,Bangalore,Pizza Hut,South Indian,Dosa,2,403.79,51,CARD,4.0,2,Tuesday,Late
1501,160,2024-02-05,Mangalore,Mcdonald'S,Biryani,Veg Biryani,2,515.1,58,CARD,2.0,2,Monday,Late
1502,159,2024-03-29,Mangalore,Domino'S,South Indian,Chicken Pizza,2,335.9,50,UPI,2.9847560975609757,3,Friday,Late
1503,61,2024-02-05,Bangalore,Pizza Hut,Dessert,Fries,4,326.28,62,CASH,2.0,2,Monday,Late
1504,97,2024-02-05,Bangalore,Pizza Hut,North Indian,Paneer Curry,3,531.81,54,CARD,5.0,2,Monday,Late
1505,119,2024-01-30,Bangalore,Empire,Fast Food,Garlic Bread,2,461.58,53,CARD,2.9847560975609757,1,Tuesday,Late
1506,192,2024-02-05,Mangalore,Mcdonald'S,Biryani,Chicken Pizza,2,273.87,41,UPI,3.0,2,Monday,Normal
1507,212,2024-01-29,Mysuru,Domino'S,Fast Food,Chicken Pizza,4,709.65,46,CASH,4.0,1,Monday,Late
1508,127,2024-02-05,Bangalore,Meghana Foods,South Indian,Burger,4,535.82,62,UPI,5.0,2,Monday,Late
1509,275,2024-03-08,Bangalore,Mcdonald'S,Fast Food,Garlic Bread,4,682.37,17,CARD,5.0,3,Friday,Fast
1510,276,2024-02-20,Bangalore,Mcdonald'S,South Indian,Dosa,1,249.1,43,CARD,3.0,2,Tuesday,Normal
1511,147,2024-02-05,Hubli,Kfc,North Indian,Veg Pizza,2,435.23,56,CARD,1.0,2,Monday,Late
1512,257,2024-02-05,Mangalore,Domino'S,South Indian,Fries,3,426.6,26,CARD,5.0,2,Monday,Fast
1513,104,2024-02-05,Mysuru,Empire,Biryani,Cheese Pizza,1,197.63,43,CASH,1.0,2,Monday,Normal
1514,269,2024-02-05,Mangalore,Meghana Foods,Biryani,Fries,4,149.86,25,CASH,5.0,2,Monday,Fast
1515,77,2024-02-05,Bangalore,Pizza Hut,South Indian,Chicken Biryani,3,616.51,43,CASH,2.9847560975609757,2,Monday,Normal
1516,93,2024-02-05,Mysuru,Pizza Hut,North Indian,Chicken Biryani,1,431.88,69,CARD,5.0,2,Monday,Late
1517,3,2024-02-05,Mysuru,Domino'S,North Indian,Garlic Bread,4,398.9,20,UPI,5.0,2,Monday,Fast
1518,4,2024-02-01,Mysuru,Meghana Foods,North Indian,Veg Biryani,1,245.69,18,CASH,1.0,2,Thursday,Fast
1519,75,2024-01-05,Mysuru,Empire,Fast Food,Veg Pizza,1,403.53,26,CARD,2.9847560975609757,1,Friday,Fast
1520,146,2024-03-19,Mangalore,Domino'S,South Indian,Paneer Curry,3,753.41,20,CASH,3.0,3,Tuesday,Fast
1521,189,2024-02-05,Hubli,Mcdonald'S,Fast Food,Chicken Biryani,4,211.49,59,CASH,3.0,2,Monday,Late
1522,270,2024-02-22,Mysuru,Domino'S,North Indian,Veg Pizza,1,508.53,55,UPI,1.0,2,Thursday,Late
1523,248,2024-03-29,Mysuru,Empire,North Indian,Burger,3,477.27,54,CASH,2.0,3,Friday,Late
1524,289,2024-03-04,Mangalore,Mcdonald'S,Biryani,Paneer Curry,2,601.84,27,UPI,1.0,3,Monday,Fast
1525,13,2024-02-29,Bangalore,Domino'S,North Indian,Fries,4,150.93,37,UPI,2.9847560975609757,2,Thursday,Normal
1526,109,2024-01-02,Mysuru,Kfc,Dessert,Cheese Pizza,3,324.19,50,CASH,1.0,1,Tuesday,Late
1527,59,2024-02-05,Hubli,Empire,North Indian,Paneer Curry,1,685.79,27,CASH,3.0,2,Monday,Fast
1528,246,2024-02-05,Bangalore,Mcdonald'S,Biryani,Garlic Bread,3,434.48,67,CARD,2.9847560975609757,2,Monday,Late
1529,29,2024-02-05,Hubli,Mcdonald'S,North Indian,Veg Pizza,2,512.63,36,CASH,1.0,2,Monday,Normal
1530,77,2024-02-05,Hubli,Empire,North Indian,Chicken Pizza,4,247.42,22,CASH,2.9847560975609757,2,Monday,Fast
1531,162,2024-02-05,Mysuru,Empire,Fast Food,Garlic Bread,2,372.68,68,CASH,2.0,2,Monday,Late
1532,269,2024-02-05,Bangalore,Empire,Fast Food,Veg Biryani,1,421.77,16,CARD,5.0,2,Monday,Fast
1533,79,2024-02-05,Mangalore,Mcdonald'S,Dessert,Burger,2,643.25,21,UPI,2.9847560975609757,2,Monday,Fast
1534,68,2024-01-27,Bangalore,Mcdonald'S,South Indian,Dosa,1,122.79,17,UPI,1.0,1,Saturday,Fast
1535,171,2024-02-05,Bangalore,Mcdonald'S,Dessert,Veg Pizza,3,554.42,28,CASH,2.0,2,Monday,Fast
1536,99,2024-02-05,Mangalore,Empire,South Indian,Cheese Pizza,3,221.54,32,UPI,1.0,2,Monday,Normal
1537,287,2024-02-05,Mysuru,Mcdonald'S,Dessert,Dosa,3,304.32,60,CASH,5.0,2,Monday,Late
1538,126,2024-02-05,Mysuru,Meghana Foods,Dessert,Dosa,4,154.49,16,CARD,2.9847560975609757,2,Monday,Fast
1539,26,2024-02-05,Bangalore,Pizza Hut,South Indian,Fries,2,599.18,52,CARD,5.0,2,Monday,Late
1540,183,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Garlic Bread,2,183.18,66,CARD,1.0,2,Monday,Late
1541,234,2024-02-09,Mangalore,Mcdonald'S,Biryani,Veg Biryani,2,705.55,54,CASH,3.0,2,Friday,Late
1542,201,2024-01-24,Hubli,Empire,South Indian,Garlic Bread,1,164.45,22,CASH,4.0,1,Wednesday,Fast
1543,237,2024-02-05,Hubli,Meghana Foods,North Indian,Chicken Pizza,1,395.87,60,UPI,3.0,2,Monday,Late
1544,285,2024-02-05,Mysuru,Mcdonald'S,South Indian,Fries,4,282.23,30,UPI,2.0,2,Monday,Normal
1545,247,2024-02-05,Hubli,Domino'S,North Indian,Fries,4,505.7,36,UPI,2.9847560975609757,2,Monday,Normal
1546,121,2024-01-23,Bangalore,Meghana Foods,South Indian,Cheese Pizza,4,341.26,21,CARD,2.0,1,Tuesday,Fast
1547,158,2024-02-05,Bangalore,Meghana Foods,South Indian,Burger,4,558.59,18,UPI,2.0,2,Monday,Fast
1548,72,2024-03-15,Bangalore,Domino'S,Biryani,Garlic Bread,3,385.19,51,CARD,2.0,3,Friday,Late
1549,106,2024-02-05,Mysuru,Meghana Foods,Dessert,Fries,3,793.4,52,UPI,5.0,2,Monday,Late
1550,262,2024-02-05,Mysuru,Pizza Hut,Dessert,Dosa,1,120.57,50,CASH,1.0,2,Monday,Late
1551,145,2024-02-05,Hubli,Meghana Foods,South Indian,Burger,4,396.1,42,UPI,2.0,2,Monday,Normal
1552,89,2024-02-05,Mysuru,Mcdonald'S,South Indian,Burger,4,224.9,70,CARD,2.0,2,Monday,Late
1553,6,2024-01-10,Bangalore,Domino'S,South Indian,Fries,2,177.57,56,CARD,4.0,1,Wednesday,Late
1554,218,2024-02-05,Mangalore,Mcdonald'S,South Indian,Dosa,4,381.61,29,CARD,4.0,2,Monday,Fast
1555,4,2024-02-05,Mysuru,Mcdonald'S,Dessert,Fries,3,142.75,17,UPI,4.0,2,Monday,Fast
1556,189,2024-01-15,Mangalore,Pizza Hut,Biryani,Dosa,3,436.16,20,UPI,5.0,1,Monday,Fast
1557,46,2024-02-05,Bangalore,Mcdonald'S,North Indian,Chicken Biryani,1,734.44,49,UPI,4.0,2,Monday,Late
1558,233,2024-02-05,Hubli,Empire,Dessert,Chicken Biryani,3,233.91,59,UPI,2.9847560975609757,2,Monday,Late
1559,156,2024-02-05,Bangalore,Mcdonald'S,North Indian,Chicken Pizza,1,566.3,33,UPI,1.0,2,Monday,Normal
1560,147,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Chicken Biryani,3,210.13,32,CASH,3.0,2,Monday,Normal
1561,8,2024-01-15,Bangalore,Meghana Foods,Biryani,Garlic Bread,3,669.33,31,CARD,4.0,1,Monday,Normal
1562,93,2024-02-05,Hubli,Pizza Hut,Biryani,Paneer Curry,2,689.58,63,CARD,4.0,2,Monday,Late
1563,122,2024-02-05,Bangalore,Domino'S,North Indian,Burger,1,556.74,63,UPI,1.0,2,Monday,Late
1564,86,2024-02-05,Mangalore,Kfc,South Indian,Dosa,2,378.26,60,CARD,4.0,2,Monday,Late
1565,135,2024-01-19,Hubli,Pizza Hut,Dessert,Garlic Bread,4,581.38,48,UPI,1.0,1,Friday,Late
1566,273,2024-02-05,Hubli,Meghana Foods,Dessert,Burger,3,301.62,21,CASH,2.9847560975609757,2,Monday,Fast
1567,300,2024-02-05,Mysuru,Meghana Foods,Biryani,Dosa,3,580.85,26,CASH,5.0,2,Monday,Fast
1568,6,2024-02-05,Bangalore,Pizza Hut,South Indian,Cheese Pizza,1,586.14,37,CARD,2.9847560975609757,2,Monday,Normal
1569,146,2024-02-05,Bangalore,Pizza Hut,North Indian,Cheese Pizza,1,758.18,57,CARD,5.0,2,Monday,Late
1570,63,2024-02-05,Bangalore,Meghana Foods,Biryani,Fries,2,729.28,59,CARD,3.0,2,Monday,Late
1571,151,2024-02-29,Bangalore,Mcdonald'S,Dessert,Fries,3,294.99,64,UPI,3.0,2,Thursday,Late
1572,32,2024-02-05,Hubli,Pizza Hut,Dessert,Chicken Biryani,2,419.59,46,CARD,5.0,2,Monday,Late
1573,202,2024-01-23,Mangalore,Pizza Hut,Biryani,Dosa,4,268.5,56,UPI,4.0,1,Tuesday,Late
1574,133,2024-02-05,Bangalore,Pizza Hut,North Indian,Chicken Biryani,4,132.76,46,CARD,2.9847560975609757,2,Monday,Late
1575,1,2024-01-05,Hubli,Kfc,Biryani,Burger,4,510.76,47,CARD,4.0,1,Friday,Late
1576,224,2024-02-21,Bangalore,Mcdonald'S,Biryani,Veg Pizza,4,768.83,67,CARD,1.0,2,Wednesday,Late
1577,291,2024-02-05,Hubli,Kfc,South Indian,Veg Pizza,1,368.44,69,CASH,1.0,2,Monday,Late
1578,236,2024-02-07,Mysuru,Domino'S,North Indian,Veg Pizza,4,569.3,34,CARD,1.0,2,Wednesday,Normal
1579,184,2024-02-05,Mangalore,Domino'S,Biryani,Veg Pizza,2,137.25,52,CARD,4.0,2,Monday,Late
1580,200,2024-01-09,Mysuru,Mcdonald'S,North Indian,Garlic Bread,1,145.19,18,CASH,2.9847560975609757,1,Tuesday,Fast
1581,22,2024-02-05,Mysuru,Mcdonald'S,South Indian,Dosa,2,623.92,29,UPI,1.0,2,Monday,Fast
1582,73,2024-03-03,Bangalore,Mcdonald'S,North Indian,Veg Pizza,2,596.88,23,UPI,2.0,3,Sunday,Fast
1583,26,2024-02-05,Mangalore,Meghana Foods,Biryani,Paneer Curry,1,676.1,21,UPI,4.0,2,Monday,Fast
1584,113,2024-02-05,Hubli,Empire,South Indian,Burger,1,783.58,51,UPI,2.0,2,Monday,Late
1585,165,2024-02-05,Bangalore,Empire,Fast Food,Cheese Pizza,3,216.04,41,CARD,2.9847560975609757,2,Monday,Normal
1586,190,2024-02-05,Mangalore,Domino'S,North Indian,Veg Pizza,2,187.98,69,UPI,4.0,2,Monday,Late
1587,81,2024-02-05,Bangalore,Pizza Hut,Fast Food,Chicken Pizza,1,600.58,52,CASH,4.0,2,Monday,Late
1588,244,2024-02-05,Mysuru,Domino'S,Dessert,Dosa,4,400.18,26,UPI,2.9847560975609757,2,Monday,Fast
1589,20,2024-02-05,Mangalore,Meghana Foods,Fast Food,Chicken Biryani,3,404.77,50,CARD,2.0,2,Monday,Late
1590,61,2024-02-05,Hubli,Mcdonald'S,North Indian,Veg Biryani,4,643.83,57,CARD,3.0,2,Monday,Late
1591,28,2024-02-05,Bangalore,Mcdonald'S,South Indian,Chicken Pizza,2,575.7,17,UPI,2.9847560975609757,2,Monday,Fast
1592,187,2024-02-05,Hubli,Kfc,Dessert,Paneer Curry,4,149.46,62,UPI,5.0,2,Monday,Late
1593,91,2024-02-05,Mangalore,Mcdonald'S,Fast Food,Cheese Pizza,2,610.55,52,UPI,3.0,2,Monday,Late
1594,215,2024-01-26,Hubli,Domino'S,Fast Food,Burger,2,186.68,62,CARD,2.0,1,Friday,Late
1595,193,2024-02-05,Mangalore,Meghana Foods,South Indian,Veg Pizza,4,218.56,54,CARD,2.0,2,Monday,Late
1596,199,2024-02-05,Mangalore,Domino'S,Dessert,Chicken Biryani,2,348.41,17,UPI,1.0,2,Monday,Fast
1597,144,2024-02-05,Mangalore,Mcdonald'S,South Indian,Chicken Pizza,3,269.5,33,UPI,2.0,2,Monday,Normal
1598,88,2024-03-14,Mysuru,Pizza Hut,South Indian,Dosa,4,706.3,28,UPI,4.0,3,Thursday,Fast
1599,237,2024-02-05,Hubli,Domino'S,Biryani,Burger,4,514.04,52,CARD,5.0,2,Monday,Late
1600,3,2024-02-05,Bangalore,Mcdonald'S,North Indian,Veg Pizza,4,481.16,45,UPI,4.0,2,Monday,Normal
1601,254,2024-02-05,Mangalore,Pizza Hut,South Indian,Veg Biryani,2,363.72,30,UPI,1.0,2,Monday,Normal
1602,246,2024-02-05,Bangalore,Mcdonald'S,North Indian,Paneer Curry,1,783.97,44,CARD,2.9847560975609757,2,Monday,Normal
1603,208,2024-02-05,Mangalore,Pizza Hut,Fast Food,Fries,3,481.03,33,CARD,3.0,2,Monday,Normal
1604,278,2024-02-05,Bangalore,Meghana Foods,Dessert,Veg Pizza,3,723.82,22,CARD,3.0,2,Monday,Fast
1605,239,2024-02-05,Hubli,Empire,Biryani,Dosa,1,501.32,64,CARD,2.0,2,Monday,Late
1606,172,2024-01-31,Bangalore,Mcdonald'S,North Indian,Veg Biryani,2,337.92,32,UPI,2.9847560975609757,1,Wednesday,Normal
1607,217,2024-02-05,Bangalore,Empire,Dessert,Garlic Bread,4,460.99,68,UPI,4.0,2,Monday,Late
1608,273,2024-03-27,Mysuru,Mcdonald'S,North Indian,Burger,1,248.08,44,UPI,1.0,3,Wednesday,Normal
1609,201,2024-02-05,Bangalore,Pizza Hut,Biryani,Chicken Biryani,1,594.02,46,CARD,2.0,2,Monday,Late
1610,267,2024-02-05,Mysuru,Empire,North Indian,Chicken Pizza,4,355.76,43,UPI,3.0,2,Monday,Normal
1611,97,2024-02-05,Mysuru,Mcdonald'S,Dessert,Fries,3,565.92,65,CASH,4.0,2,Monday,Late
1612,272,2024-02-05,Mangalore,Kfc,North Indian,Chicken Pizza,3,236.78,31,CARD,4.0,2,Monday,Normal
1613,191,2024-02-05,Bangalore,Empire,Dessert,Garlic Bread,2,540.67,25,UPI,3.0,2,Monday,Fast
1614,94,2024-01-23,Bangalore,Domino'S,Biryani,Cheese Pizza,1,795.77,51,CARD,4.0,1,Tuesday,Late
1615,134,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Burger,3,220.6,43,UPI,2.0,2,Monday,Normal
1616,274,2024-02-05,Bangalore,Empire,South Indian,Chicken Pizza,4,750.91,24,UPI,2.9847560975609757,2,Monday,Fast
1617,280,2024-02-05,Mysuru,Mcdonald'S,Dessert,Paneer Curry,2,663.71,61,CARD,3.0,2,Monday,Late
1618,58,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Chicken Biryani,1,393.11,68,CARD,4.0,2,Monday,Late
1619,183,2024-02-05,Bangalore,Meghana Foods,Biryani,Paneer Curry,2,651.27,64,CASH,2.0,2,Monday,Late
1620,12,2024-01-11,Mangalore,Pizza Hut,North Indian,Fries,2,453.52,53,UPI,5.0,1,Thursday,Late
1621,29,2024-02-05,Hubli,Domino'S,South Indian,Burger,4,373.53,33,CASH,3.0,2,Monday,Normal
1622,158,2024-02-27,Bangalore,Domino'S,South Indian,Fries,4,316.27,66,CARD,2.9847560975609757,2,Tuesday,Late
1623,213,2024-01-18,Bangalore,Domino'S,Biryani,Chicken Biryani,4,792.1,48,CASH,1.0,1,Thursday,Late
1624,193,2024-02-05,Hubli,Kfc,South Indian,Chicken Pizza,4,602.97,63,CARD,2.0,2,Monday,Late
1625,96,2024-02-05,Mangalore,Mcdonald'S,Fast Food,Chicken Biryani,3,455.99,62,CARD,2.0,2,Monday,Late
1626,14,2024-02-05,Mysuru,Kfc,South Indian,Cheese Pizza,3,403.67,46,CARD,1.0,2,Monday,Late
1627,62,2024-02-05,Bangalore,Meghana Foods,Dessert,Paneer Curry,4,504.59,70,CASH,2.9847560975609757,2,Monday,Late
1628,244,2024-02-05,Hubli,Mcdonald'S,North Indian,Veg Pizza,3,230.74,18,CARD,3.0,2,Monday,Fast
1629,237,2024-02-05,Hubli,Domino'S,Fast Food,Chicken Biryani,3,405.27,37,UPI,3.0,2,Monday,Normal
1630,150,2024-03-08,Bangalore,Mcdonald'S,Biryani,Chicken Pizza,1,527.16,25,UPI,3.0,3,Friday,Fast
1631,162,2024-02-05,Mysuru,Empire,Fast Food,Dosa,3,679.85,15,CARD,5.0,2,Monday,Fast
1632,145,2024-02-05,Hubli,Empire,Biryani,Cheese Pizza,2,225.1,29,CARD,5.0,2,Monday,Fast
1633,270,2024-03-09,Mangalore,Pizza Hut,South Indian,Garlic Bread,1,199.26,23,UPI,4.0,3,Saturday,Fast
1634,179,2024-02-09,Hubli,Domino'S,South Indian,Paneer Curry,3,237.1,34,UPI,2.9847560975609757,2,Friday,Normal
1635,61,2024-02-05,Bangalore,Domino'S,Dessert,Chicken Pizza,2,208.55,20,CARD,2.9847560975609757,2,Monday,Fast
1636,58,2024-02-05,Mangalore,Empire,Fast Food,Veg Biryani,1,142.3,57,UPI,5.0,2,Monday,Late
1637,31,2024-02-05,Mysuru,Pizza Hut,Fast Food,Chicken Biryani,1,633.09,65,UPI,5.0,2,Monday,Late
1638,106,2024-02-05,Bangalore,Empire,Fast Food,Cheese Pizza,2,695.19,32,UPI,3.0,2,Monday,Normal
1639,181,2024-01-21,Mysuru,Mcdonald'S,North Indian,Cheese Pizza,1,677.32,63,UPI,5.0,1,Sunday,Late
1640,112,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Cheese Pizza,2,745.92,69,CARD,3.0,2,Monday,Late
1641,95,2024-02-26,Bangalore,Domino'S,Dessert,Fries,4,265.71,29,CARD,1.0,2,Monday,Fast
1642,161,2024-02-05,Bangalore,Mcdonald'S,Biryani,Garlic Bread,3,599.22,50,UPI,1.0,2,Monday,Late
1643,168,2024-02-05,Hubli,Kfc,South Indian,Paneer Curry,3,587.19,68,CARD,2.0,2,Monday,Late
1644,284,2024-02-05,Hubli,Domino'S,Fast Food,Garlic Bread,3,241.92,58,CARD,2.9847560975609757,2,Monday,Late
1645,54,2024-02-05,Mangalore,Pizza Hut,Fast Food,Chicken Pizza,4,392.42,52,UPI,2.9847560975609757,2,Monday,Late
1646,87,2024-02-05,Mysuru,Empire,Biryani,Paneer Curry,4,203.48,68,CARD,2.9847560975609757,2,Monday,Late
1647,256,2024-02-05,Mysuru,Empire,Dessert,Garlic Bread,4,791.52,47,CASH,2.0,2,Monday,Late
1648,233,2024-02-05,Mysuru,Mcdonald'S,South Indian,Veg Biryani,2,140.21,62,UPI,1.0,2,Monday,Late
1649,256,2024-02-05,Bangalore,Empire,North Indian,Burger,2,325.87,54,UPI,1.0,2,Monday,Late
1650,267,2024-02-05,Mysuru,Kfc,South Indian,Garlic Bread,3,488.86,66,UPI,5.0,2,Monday,Late
1651,10,2024-02-05,Bangalore,Empire,South Indian,Burger,4,420.94,17,UPI,2.0,2,Monday,Fast
